subject,run,edf,event,is_mi,mi_kind
34,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R06.edf.event,True,OF
34,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R07.edf.event,False,
34,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R08.edf.event,True,LR
34,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R09.edf.event,False,
34,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R10.edf.event,True,OF
34,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R11.edf.event,False,
34,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R12.edf.event,True,LR
34,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R13.edf.event,False,
34,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S034\S034R14.edf.event,True,OF
35,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R01.edf.event,False,
35,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R02.edf.event,False,
35,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R03.edf.event,False,
35,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R04.edf.event,True,LR
35,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R05.edf.event,False,
35,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R06.edf.event,True,OF
35,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R07.edf.event,False,
35,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R08.edf.event,True,LR
35,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R09.edf.event,False,
35,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R10.edf.event,True,OF
35,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R11.edf.event,False,
35,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R12.edf.event,True,LR
35,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R13.edf.event,False,
35,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S035\S035R14.edf.event,True,OF
36,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R01.edf.event,False,
36,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R02.edf.event,False,
36,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R03.edf.event,False,
36,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R04.edf.event,True,LR
36,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R05.edf.event,False,
36,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R06.edf.event,True,OF
36,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R07.edf.event,False,
36,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R08.edf.event,True,LR
36,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R09.edf.event,False,
36,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R10.edf.event,True,OF
36,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R11.edf.event,False,
36,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R12.edf.event,True,LR
36,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R13.edf.event,False,
36,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S036\S036R14.edf.event,True,OF
37,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R01.edf.event,False,
37,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R02.edf.event,False,
37,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R03.edf.event,False,
37,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R04.edf.event,True,LR
37,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R05.edf.event,False,
37,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R06.edf.event,True,OF
37,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R07.edf.event,False,
37,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R08.edf.event,True,LR
37,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R09.edf.event,False,
37,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R10.edf.event,True,OF
37,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R11.edf.event,False,
37,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R12.edf.event,True,LR
37,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R13.edf.event,False,
37,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S037\S037R14.edf.event,True,OF
38,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R01.edf.event,False,
38,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R02.edf.event,False,
38,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R03.edf.event,False,
38,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R04.edf.event,True,LR
38,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R05.edf.event,False,
38,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R06.edf.event,True,OF
38,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R07.edf.event,False,
38,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R08.edf.event,True,LR
38,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R09.edf.event,False,
38,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R10.edf.event,True,OF
38,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R11.edf.event,False,
38,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R12.edf.event,True,LR
38,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R13.edf.event,False,
38,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S038\S038R14.edf.event,True,OF
39,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R01.edf.event,False,
39,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R02.edf.event,False,
39,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R03.edf.event,False,
39,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R04.edf.event,True,LR
39,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R05.edf.event,False,
39,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R06.edf.event,True,OF
39,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R07.edf.event,False,
39,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R08.edf.event,True,LR
39,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R09.edf.event,False,
39,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R10.edf.event,True,OF
39,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R11.edf.event,False,
39,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R12.edf.event,True,LR
39,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R13.edf.event,False,
39,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S039\S039R14.edf.event,True,OF
40,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R01.edf.event,False,
40,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R02.edf.event,False,
40,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R03.edf.event,False,
40,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R04.edf.event,True,LR
40,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R05.edf.event,False,
40,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R06.edf.event,True,OF
40,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R07.edf.event,False,
40,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R08.edf.event,True,LR
40,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R09.edf.event,False,
40,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R10.edf.event,True,OF
40,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R11.edf.event,False,
40,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R12.edf.event,True,LR
40,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R13.edf.event,False,
40,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S040\S040R14.edf.event,True,OF
41,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R01.edf.event,False,
41,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R02.edf.event,False,
41,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R03.edf.event,False,
41,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R04.edf.event,True,LR
41,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R05.edf.event,False,
41,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R06.edf.event,True,OF
41,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R07.edf.event,False,
41,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R08.edf.event,True,LR
41,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R09.edf.event,False,
41,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R10.edf.event,True,OF
41,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R11.edf.event,False,
41,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R12.edf.event,True,LR
41,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R13.edf.event,False,
41,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S041\S041R14.edf.event,True,OF
42,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R01.edf.event,False,
42,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R02.edf.event,False,
42,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R03.edf.event,False,
42,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R04.edf.event,True,LR
42,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R05.edf.event,False,
42,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R06.edf.event,True,OF
42,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R07.edf.event,False,
42,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R08.edf.event,True,LR
42,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R09.edf.event,False,
42,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R10.edf.event,True,OF
42,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R11.edf.event,False,
42,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R12.edf.event,True,LR
42,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R13.edf.event,False,
42,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S042\S042R14.edf.event,True,OF
43,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R01.edf.event,False,
43,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R02.edf.event,False,
43,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R03.edf.event,False,
43,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R04.edf.event,True,LR
43,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R05.edf.event,False,
43,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R06.edf.event,True,OF
43,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R07.edf.event,False,
43,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R08.edf.event,True,LR
43,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R09.edf.event,False,
43,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R10.edf.event,True,OF
43,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R11.edf.event,False,
43,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R12.edf.event,True,LR
43,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R13.edf.event,False,
43,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S043\S043R14.edf.event,True,OF
44,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R01.edf.event,False,
44,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R02.edf.event,False,
44,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R03.edf.event,False,
44,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R04.edf.event,True,LR
44,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R05.edf.event,False,
44,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R06.edf.event,True,OF
44,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R07.edf.event,False,
44,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R08.edf.event,True,LR
44,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R09.edf.event,False,
44,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R10.edf.event,True,OF
44,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R11.edf.event,False,
44,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S044\S044R12.edf.event,True,LR
